Feature,Mean_SHAP
PSD_Fz_10.0Hz,0.002682275371570936
PSD_F2_26.7Hz,0.0026608230748224847
PSD_FCz_35.5Hz,0.0026566832534359423
PSD_F4_40.0Hz,0.0026514878936598337
PSD_F2_11.1Hz,0.00263945212400267
Fz_kurtosis,0.002631618632076019
PSD_Fz_13.3Hz,0.002623732931251458
PSD_FCz_12.2Hz,0.0026177953276379216
PSD_F6_15.5Hz,0.002575397679578297
PSD_F3_6.7Hz,0.0025648498729941927
F2_svd_entropy,0.002551783881167265
PSD_FCz_16.7Hz,0.002539008238179874
F4_kurtosis,0.002521084033837344
Fz_skewness,0.0025062350248569497
PSD_Fz_33.3Hz,0.0024760830302844746
PSD_Fz_34.4Hz,0.0024477814534790312
PSD_F6_36.7Hz,0.0024328711464535347
PSD_FCz_40.0Hz,0.0024302019293825214
PSD_F2_7.8Hz,0.0024290115246136303
PSD_F3_1.1Hz,0.0024136133435328283
PSD_Fz_26.7Hz,0.002410369063034089
PSD_F2_40.0Hz,0.0024100718134785924
PSD_F4_30.0Hz,0.0023850883634553986
PSD_F4_24.4Hz,0.0023712372062084665
PSD_F6_31.1Hz,0.00235153699922428
PSD_F6_3.3Hz,0.0023515114477541113
PSD_F2_4.4Hz,0.002350978221667582
PSD_F4_38.9Hz,0.0023501159809299573
PSD_Fz_25.5Hz,0.002334429850765819
PSD_FCz_20.0Hz,0.002325543414173961
PSD_F4_14.4Hz,0.0022916558770020162
PSD_F3_21.1Hz,0.0022906434693609106
PSD_F3_16.7Hz,0.00227138053761456
PSD_F4_26.7Hz,0.0022681868035495534
PSD_FCz_32.2Hz,0.002257913701877176
PSD_Fz_18.9Hz,0.002250600981695786
PSD_F2_31.1Hz,0.002229478057908431
PSD_FCz_6.7Hz,0.0021903725500481445
PSD_F4_2.2Hz,0.002180229689584288
PSD_F6_28.9Hz,0.0021739377681499715
Fz_zero_crossings,0.00216361404626063
PSD_F2_38.9Hz,0.0021622969129968493
F2_line_length,0.002150147131981978
PSD_Fz_21.1Hz,0.0021361065637279675
PSD_Fz_31.1Hz,0.002113152847814373
PSD_F3_4.4Hz,0.0021117798083201814
PSD_F3_27.8Hz,0.0021104212521859496
PSD_FCz_10.0Hz,0.002092880270480378
PSD_F2_1.1Hz,0.0020892214342331373
PSD_Fz_3.3Hz,0.0020735634158306486
PSD_F3_40.0Hz,0.0020715209686754093
F3_svd_entropy,0.002060768105561559
PSD_F4_12.2Hz,0.0020422978087470305
F4_app_entropy,0.0020392691361270153
PSD_F6_27.8Hz,0.0020348308807406706
PSD_FCz_27.8Hz,0.002011208641365152
F4_samp_entropy,0.0019864102124854417
Fz_app_entropy,0.001971461614417926
F3_kurtosis,0.0019609652019437047
PSD_F3_36.7Hz,0.0019334633129908442
PSD_F4_37.8Hz,0.0019297784515265824
PSD_F6_8.9Hz,0.0019286607170363832
Fz_svd_entropy,0.0019127690588516813
F6_hjorth_complexity,0.0019035111009102251
FCz_app_entropy,0.0018986805069997335
F2_app_entropy,0.0018725833685348558
PSD_F2_12.2Hz,0.0018707071565608104
PSD_F2_14.4Hz,0.0018605631980118148
Fz_samp_entropy,0.0018319237327598498
PSD_F3_15.5Hz,0.0018277276779401293
Fz_hjorth_complexity,0.0018083063923442027
PSD_F3_35.5Hz,0.0018019039442344511
F2_kurtosis,0.0017849303560300857
PSD_F3_33.3Hz,0.001775997384332335
PSD_F6_35.5Hz,0.0017743115591589101
F3_hjorth_mobility,0.0017731792880849842
PSD_Fz_17.8Hz,0.0017715933532158486
PSD_F6_5.6Hz,0.0017648797990686203
PSD_F3_13.3Hz,0.0017626154186259567
PSD_F3_7.8Hz,0.0017412824102523835
PSD_F6_22.2Hz,0.0017389203291487177
PSD_F3_25.5Hz,0.0017377220631837774
PSD_FCz_22.2Hz,0.0017226353546207546
FCz_hjorth_complexity,0.0017188531485443706
PSD_F4_32.2Hz,0.001707425282461639
PSD_Fz_20.0Hz,0.0017054898726040482
PSD_F2_8.9Hz,0.001705366917235721
PSD_FCz_7.8Hz,0.001702367602215876
PSD_F3_37.8Hz,0.0017016813040645195
PSD_F4_34.4Hz,0.0016943287483713908
PSD_F2_6.7Hz,0.0016860375096308454
PSD_F6_20.0Hz,0.0016752447327581749
PSD_F3_3.3Hz,0.0016432644965680963
PSD_Fz_7.8Hz,0.0016401498641731025
PSD_F2_21.1Hz,0.0015881126890039344
PSD_F2_27.8Hz,0.0015789600407958438
PSD_F6_25.5Hz,0.001573773302484209
PSD_Fz_35.5Hz,0.0015734971154831732
PSD_F4_25.5Hz,0.0015646242429719944
PSD_F3_26.7Hz,0.00156375007042832
Fz_line_length,0.0015630316045942899
PSD_Fz_24.4Hz,0.0015556630129450715
F6_spect_entropy,0.0015546438824819955
PSD_F2_18.9Hz,0.0015460362764136337
Fz_spect_entropy,0.0015434264971377393
PSD_F3_23.3Hz,0.001540507883212656
PSD_F6_7.8Hz,0.0015393576290152705
PSD_F4_6.7Hz,0.001531480542866741
PSD_F2_35.5Hz,0.0015017317248089044
PSD_F6_10.0Hz,0.0014988523927249395
PSD_FCz_33.3Hz,0.0014930086910327502
PSD_F3_28.9Hz,0.0014855809864062004
PSD_FCz_14.4Hz,0.0014716038991796402
F3_hjorth_complexity,0.0014683895330357263
PSD_Fz_23.3Hz,0.0014394170259617008
PSD_FCz_4.4Hz,0.0014333713536151679
FCz_line_length,0.0014115200182107832
PSD_FCz_13.3Hz,0.0014110249043325547
PSD_F2_32.2Hz,0.0014071219168263413
F2_skewness,0.0013968656996982134
F3_spect_entropy,0.001395481967686791
PSD_Fz_38.9Hz,0.0013943395905541896
PSD_F6_37.8Hz,0.001393423724667803
F3_zero_crossings,0.0013927444681241712
PSD_F3_2.2Hz,0.0013861061813146402
FCz_hjorth_mobility,0.001381878255514504
PSD_Fz_4.4Hz,0.0013804209839781716
PSD_F3_14.4Hz,0.0013765479274938585
PSD_FCz_30.0Hz,0.0013692792800063785
F2_hjorth_mobility,0.001360903882613407
PSD_Fz_2.2Hz,0.0013605961862133238
PSD_F2_28.9Hz,0.0013474752467699529
PSD_F3_12.2Hz,0.0013439897819762228
PSD_F4_21.1Hz,0.0013319290184274585
PSD_F4_17.8Hz,0.0013150922716215945
PSD_F6_4.4Hz,0.0013149427623761465
PSD_FCz_15.5Hz,0.0013084148244468074
PSD_F3_18.9Hz,0.0013045370947818876
PSD_FCz_37.8Hz,0.0013002963147186921
PSD_F3_5.6Hz,0.001286900797842518
PSD_F4_15.5Hz,0.001260548863169409
PSD_F6_23.3Hz,0.0012552513053866576
PSD_F4_22.2Hz,0.0012492760552245054
PSD_F2_15.5Hz,0.0012467965041272604
F3_samp_entropy,0.0012458502337679399
PSD_F4_1.1Hz,0.001198311499516934
PSD_F3_31.1Hz,0.001193032293900807
PSD_F4_8.9Hz,0.0011920669764159235
PSD_Fz_27.8Hz,0.0011860744451339114
PSD_F6_16.7Hz,0.001177882809311408
PSD_Fz_32.2Hz,0.0011777135100308471
F2_spect_entropy,0.0011733624642418573
PSD_F6_40.0Hz,0.0011726850411243614
PSD_Fz_40.0Hz,0.0011638801739517113
F2_samp_entropy,0.0011615721021886968
PSD_F2_30.0Hz,0.0011444882017724567
F6_hjorth_mobility,0.001125936180779072
Fz_hjorth_mobility,0.0011111999271984825
PSD_F2_24.4Hz,0.001101430603073185
PSD_Fz_6.7Hz,0.0010927641641255224
PSD_FCz_38.9Hz,0.00108640227447931
PSD_F6_6.7Hz,0.0010829112706340397
F6_svd_entropy,0.0010817774965465724
PSD_FCz_28.9Hz,0.0010812068899136939
PSD_F6_26.7Hz,0.0010777297145452033
PSD_FCz_8.9Hz,0.0010474295216873536
PSD_F4_31.1Hz,0.0010442494529297867
PSD_F4_36.7Hz,0.0010414332843370936
PSD_F6_32.2Hz,0.0010270718939282735
PSD_F4_28.9Hz,0.0010172887618991897
PSD_F6_21.1Hz,0.001012365415606108
PSD_F4_33.3Hz,0.0010003801287836336
PSD_FCz_11.1Hz,0.0010000270521267614
PSD_Fz_11.1Hz,0.0009773744046082254
PSD_F4_18.9Hz,0.0009701862487481561
PSD_F6_33.3Hz,0.000953275780361665
PSD_F6_1.1Hz,0.0009401540245590237
F2_zero_crossings,0.0009258870375898466
PSD_F6_34.4Hz,0.000923266243794539
PSD_F3_20.0Hz,0.0009179303620846339
PSD_F2_25.5Hz,0.000896551488713725
F4_svd_entropy,0.0008941781437103443
PSD_F4_20.0Hz,0.0008933279026190409
PSD_F6_30.0Hz,0.0008739244483471611
PSD_F2_13.3Hz,0.0008587235690856482
PSD_F2_33.3Hz,0.0008575313885116289
PSD_Fz_5.6Hz,0.0008229660404382723
PSD_F6_38.9Hz,0.0007857391015418731
PSD_F3_38.9Hz,0.0007743438622048119
PSD_FCz_25.5Hz,0.0007684618631851887
F6_samp_entropy,0.000760909657180334
PSD_F2_2.2Hz,0.0007450118741723868
F3_line_length,0.0007277243856901758
PSD_F4_13.3Hz,0.0006929046311264882
F6_app_entropy,0.000676533613782512
PSD_Fz_30.0Hz,0.0006223595046417267
F4_zero_crossings,0.0005880897065673628
PSD_F2_23.3Hz,0.0005546378829147776
PSD_F4_35.5Hz,0.0005393379196700873
PSD_F2_37.8Hz,0.0005387261369380788
PSD_F6_14.4Hz,0.00048666582778460335
F4_spect_entropy,0.00048155672474361496
F4_line_length,0.00047037495148840203
F6_zero_crossings,0.0004003504740860939
PSD_F3_30.0Hz,0.00030623854644945276
FCz_zero_crossings,0.0002560653790530634
F6_line_length,0.00018980876025208592
