Feature,Mean_SHAP
PSD_FCz_36.7Hz,0.0012727755134908547
PSD_F4_32.2Hz,0.0012538915517237323
PSD_Fz_25.5Hz,0.0012531365127838089
PSD_F4_12.2Hz,0.0012481825742663342
F6_line_length,0.001239968998787514
PSD_FCz_37.8Hz,0.001229982780231752
FCz_hjorth_mobility,0.0012138696808079359
PSD_F6_7.8Hz,0.0012108441297251737
F4_svd_entropy,0.0012095402522341433
PSD_F6_28.9Hz,0.001186993587018956
F2_spect_entropy,0.0011862136290800814
F3_hjorth_mobility,0.0011846570914871156
F2_svd_entropy,0.0011838713872579733
PSD_F4_17.8Hz,0.0011786868646604094
PSD_F2_35.5Hz,0.0011622716450599582
PSD_F3_6.7Hz,0.0011578950131091912
Fz_line_length,0.0011567716191940671
PSD_Fz_21.1Hz,0.0011513899569524384
F4_samp_entropy,0.001119707881026098
PSD_F6_33.3Hz,0.001100918093102975
PSD_F3_12.2Hz,0.001099191203172114
PSD_F4_6.7Hz,0.0010914446072338743
F2_hjorth_mobility,0.001087959987834364
PSD_FCz_2.2Hz,0.001081638068541958
PSD_Fz_23.3Hz,0.0010789959092107168
PSD_F3_3.3Hz,0.0010727755560612185
PSD_F6_23.3Hz,0.0010721011109751898
PSD_Fz_14.4Hz,0.0010657855545978822
PSD_F3_27.8Hz,0.0010642253901265056
PSD_F2_13.3Hz,0.0010582860303715127
PSD_F2_31.1Hz,0.0010468393198681022
PSD_F2_32.2Hz,0.0010385000593296655
PSD_FCz_18.9Hz,0.0010357175583090477
PSD_F2_21.1Hz,0.001029200223869671
PSD_F6_14.4Hz,0.0010280748080529025
PSD_F2_14.4Hz,0.0010144426509921165
PSD_F4_33.3Hz,0.0009912395316507942
PSD_F6_15.5Hz,0.0009889786034714362
Fz_svd_entropy,0.0009506858054885977
PSD_F6_6.7Hz,0.0009431477239144599
PSD_F6_12.2Hz,0.0009424620551737432
PSD_Fz_37.8Hz,0.0009317249663579893
PSD_F3_35.5Hz,0.0009121626019617909
PSD_F3_36.7Hz,0.000905193679186123
PSD_FCz_24.4Hz,0.0008943055768737059
F2_samp_entropy,0.0008785731891129586
Fz_hjorth_mobility,0.0008766967095622972
PSD_F3_17.8Hz,0.0008760953119206929
F6_svd_entropy,0.0008660917401872475
PSD_F3_7.8Hz,0.0008610366274026943
F4_line_length,0.0008471602088655512
PSD_F3_22.2Hz,0.0008388791274934567
PSD_FCz_14.4Hz,0.0008281483191314511
F2_zero_crossings,0.0007801961742247284
PSD_F2_23.3Hz,0.0007694474046673302
PSD_F2_27.8Hz,0.0007609404346472774
PSD_F2_4.4Hz,0.0007527198692791527
F3_zero_crossings,0.0007329452707588146
F4_spect_entropy,0.0007069318036220121
PSD_F6_26.7Hz,0.0006862044312727722
PSD_F4_30.0Hz,0.0006583328007341347
F3_hjorth_complexity,0.000648126855950424
PSD_Fz_2.2Hz,0.0006403503341455592
PSD_FCz_12.2Hz,0.000611607283881448
PSD_F6_37.8Hz,0.0005514815344116419
PSD_F6_11.1Hz,0.0005318681937167239
PSD_F4_24.4Hz,0.00029410388247965677
